Rent,BHK,Size,Floor,Area Type,City,Furnishing Status,Tenant Preferred,Bathroom
14000,0.5714285714285714,0.6189376443418013,0.5,1.0,0.6000000000000001,0.5,0.5,0.8000000000000002
45000,0.9999999999999999,0.9999999999999999,0.625,0.5,0.6000000000000001,1.0,0.0,0.8000000000000002
12000,0.0,0.5958429561200923,0.5,1.0,0.6000000000000001,0.0,0.5,0.4
12500,0.2857142857142857,0.45727482678983833,0.625,1.0,0.6000000000000001,0.5,0.5,0.4
13000,0.2857142857142857,0.5542725173210161,0.75,1.0,0.6000000000000001,1.0,0.5,0.4
9500,0.2857142857142857,0.48036951501154734,0.5,1.0,0.6000000000000001,1.0,0.5,0.4
35000,0.5714285714285714,0.7344110854503464,1.0,0.5,0.6000000000000001,0.5,1.0,0.8000000000000002
4000,0.0,0.13394919168591224,0.625,1.0,0.6000000000000001,1.0,0.5,0.0
8000,0.0,0.13394919168591224,0.75,1.0,0.6000000000000001,0.5,0.5,0.0
12500,0.2857142857142857,0.4618937644341801,0.875,0.5,0.6000000000000001,1.0,0.0,0.4
65000,0.5714285714285714,0.8498845265588914,0.875,0.5,0.6000000000000001,0.0,0.0,0.8000000000000002
13000,0.2857142857142857,0.5958429561200923,0.25,0.5,0.6000000000000001,0.5,0.0,0.4
12500,0.2857142857142857,0.5034642032332562,0.625,0.5,0.6000000000000001,1.0,0.0,0.4
45000,0.5714285714285714,0.9999999999999999,0.625,0.5,0.6000000000000001,0.5,0.5,0.8000000000000002
6000,0.0,0.22632794457274827,0.875,0.0,0.6000000000000001,1.0,0.5,0.0
50000,0.5714285714285714,0.9999999999999999,0.75,1.0,0.6000000000000001,0.5,0.0,0.8000000000000002
40000,0.5714285714285714,0.8729792147806004,0.75,0.5,0.6000000000000001,0.5,0.5,0.8000000000000002
30000,0.5714285714285714,0.7344110854503464,0.5,0.5,0.6000000000000001,0.5,0.5,0.8000000000000002
7000,0.2857142857142857,0.3648960739030023,0.5,1.0,0.6000000000000001,1.0,0.5,0.0
25000,0.5714285714285714,0.7344110854503464,0.5,1.0,0.6000000000000001,0.0,0.5,0.8000000000000002
9000,0.0,0.22632794457274827,0.375,1.0,0.6000000000000001,1.0,0.5,0.0
16000,0.5714285714285714,0.6882217090069284,0.5,0.5,0.6000000000000001,0.0,1.0,0.8000000000000002
10500,0.0,0.2956120092378753,0.375,1.0,0.6000000000000001,0.5,0.5,0.0
100000,0.8571428571428571,0.9999999999999999,0.25,0.5,0.6000000000000001,0.5,1.0,1.0
9000,0.2857142857142857,0.5496535796766743,0.25,1.0,0.6000000000000001,1.0,0.5,0.4
11000,0.2857142857142857,0.3648960739030023,0.5,1.0,0.6000000000000001,0.5,0.5,0.4
24000,0.5714285714285714,0.5496535796766743,0.375,1.0,0.6000000000000001,0.5,0.5,1.0
12000,0.2857142857142857,0.45727482678983833,0.5,1.0,0.6000000000000001,1.0,0.5,0.0
20000,0.2857142857142857,0.7344110854503464,0.375,1.0,0.6000000000000001,1.0,1.0,0.8000000000000002
24000,0.2857142857142857,0.5496535796766743,0.375,0.5,0.6000000000000001,0.0,0.5,0.4
12000,0.2857142857142857,0.5034642032332562,0.5,1.0,0.6000000000000001,0.5,0.5,0.4
12000,0.5714285714285714,0.5727482678983833,0.5,0.5,0.6000000000000001,0.5,1.0,0.8000000000000002
10000,0.2857142857142857,0.5034642032332562,0.25,0.5,0.6000000000000001,1.0,0.5,0.4
45000,0.2857142857142857,0.7344110854503464,0.375,1.0,0.6000000000000001,0.0,0.5,0.4
22000,0.2857142857142857,0.45727482678983833,0.5,1.0,0.6000000000000001,0.5,0.5,0.4
6500,0.0,0.20554272517321018,0.5,1.0,0.6000000000000001,1.0,0.5,0.0
40000,0.5714285714285714,0.6757505773672055,1.0,1.0,0.6000000000000001,0.0,0.5,0.4
300000,0.9999999999999999,0.9999999999999999,0.25,1.0,0.6000000000000001,1.0,0.5,1.0
4000,0.0,0.18013856812933027,0.25,1.0,0.6000000000000001,1.0,0.5,0.0
12000,0.2857142857142857,0.5958429561200923,0.375,1.0,0.6000000000000001,0.5,0.5,0.4
27000,0.8571428571428571,0.9999999999999999,0.5,0.5,0.6000000000000001,0.5,1.0,1.0
10000,0.0,0.22632794457274827,0.5,1.0,0.6000000000000001,0.0,0.5,0.0
10000,0.2857142857142857,0.08775981524249422,0.25,1.0,0.6000000000000001,1.0,0.5,0.0
10000,0.2857142857142857,0.5496535796766743,0.25,1.0,0.6000000000000001,1.0,0.5,0.4
18000,0.5714285714285714,0.8960739030023094,0.5,1.0,0.6000000000000001,0.5,0.5,0.8000000000000002
14500,0.0,0.22632794457274827,0.5,0.5,0.6000000000000001,0.5,0.0,0.0
9000,0.0,0.22632794457274827,0.625,1.0,0.6000000000000001,1.0,0.5,0.8000000000000002
14000,0.2857142857142857,0.5265588914549653,0.375,1.0,0.6000000000000001,0.0,0.5,0.4
18000,0.2857142857142857,0.10715935334872978,0.25,1.0,0.6000000000000001,1.0,0.5,0.4
9500,0.2857142857142857,0.3279445727482679,0.875,0.5,0.6000000000000001,0.5,0.5,0.4
49000,0.5714285714285714,0.8267898383371823,1.0,1.0,0.6000000000000001,1.0,0.0,0.8000000000000002
9000,0.0,0.20323325635103925,0.375,1.0,0.6000000000000001,0.5,0.5,0.0
130000,0.2857142857142857,0.05542725173210162,0.375,1.0,0.6000000000000001,1.0,0.5,0.4
8000,0.2857142857142857,0.3140877598152425,0.5,1.0,0.6000000000000001,1.0,0.5,0.4
13000,0.2857142857142857,0.45727482678983833,0.5,1.0,0.6000000000000001,0.0,0.5,0.4
18000,0.5714285714285714,0.6882217090069284,0.25,1.0,0.6000000000000001,0.5,0.5,0.4
18000,0.5714285714285714,0.5265588914549653,0.25,1.0,0.6000000000000001,0.5,0.5,0.8000000000000002
32000,0.5714285714285714,0.8189376443418013,0.375,1.0,0.6000000000000001,0.5,0.5,0.4
15000,0.2857142857142857,0.4110854503464203,0.375,1.0,0.6000000000000001,1.0,0.5,0.4
35000,0.5714285714285714,0.7921478060046189,0.5,1.0,0.6000000000000001,0.0,0.5,0.8000000000000002
6000,0.0,0.3094688221709007,0.25,0.5,0.6000000000000001,1.0,0.5,0.0
9000,0.0,0.24942263279445726,0.5,1.0,0.6000000000000001,0.5,0.5,0.0
9500,0.2857142857142857,0.5912240184757506,0.375,1.0,0.6000000000000001,0.5,0.5,0.4
12500,0.2857142857142857,0.6651270207852193,0.25,1.0,0.6000000000000001,0.5,0.5,0.4
25000,0.2857142857142857,0.5958429561200923,0.625,1.0,0.6000000000000001,0.5,0.5,0.4
15000,0.2857142857142857,0.6651270207852193,0.5,1.0,0.6000000000000001,0.5,0.5,0.4
38000,0.5714285714285714,0.6863741339491917,1.0,0.5,0.6000000000000001,0.5,0.0,0.4
20000,0.5714285714285714,0.8498845265588914,0.375,1.0,0.6000000000000001,0.5,1.0,0.4
15000,0.5714285714285714,0.7344110854503464,0.5,0.5,0.6000000000000001,0.5,0.5,0.8000000000000002
130000,0.5714285714285714,0.9999999999999999,0.625,0.5,0.6000000000000001,0.5,1.0,0.8000000000000002
27000,0.5714285714285714,0.8498845265588914,0.875,1.0,0.6000000000000001,0.5,0.5,0.8000000000000002
16000,0.2857142857142857,0.5542725173210161,0.625,1.0,0.6000000000000001,1.0,0.5,0.4
13000,0.2857142857142857,0.6420323325635103,0.25,1.0,0.6000000000000001,0.5,0.5,0.4
10000,0.2857142857142857,0.4341801385681293,0.25,1.0,0.6000000000000001,0.5,0.5,0.4
10000,0.2857142857142857,0.40092378752886837,0.625,1.0,0.6000000000000001,0.5,0.5,0.4
17000,0.2857142857142857,0.39953810623556585,0.5,1.0,0.6000000000000001,1.0,0.5,0.4
12500,0.2857142857142857,0.13394919168591224,0.625,1.0,0.6000000000000001,0.0,0.5,0.4
25000,0.5714285714285714,0.8267898383371823,0.75,1.0,0.6000000000000001,0.0,0.5,0.8000000000000002
35000,0.5714285714285714,0.8988452655889145,0.375,1.0,0.6000000000000001,0.5,0.0,0.8000000000000002
12000,0.2857142857142857,0.3648960739030023,0.5,1.0,0.6000000000000001,1.0,0.5,0.0
12000,0.2857142857142857,0.5381062355658198,0.875,1.0,0.6000000000000001,1.0,0.5,0.4
15000,0.2857142857142857,0.4942263279445728,0.625,1.0,0.6000000000000001,0.5,0.5,0.4
45000,0.5714285714285714,0.8983833718244804,0.375,1.0,0.6000000000000001,1.0,0.0,0.8000000000000002
20000,0.2857142857142857,0.4341801385681293,0.375,1.0,0.6000000000000001,1.0,0.5,0.4
15000,0.2857142857142857,0.3648960739030023,0.5,1.0,0.6000000000000001,1.0,0.5,0.4
10000,0.2857142857142857,0.49884526558891457,0.5,1.0,0.6000000000000001,1.0,0.5,0.4
15000,0.5714285714285714,0.6651270207852193,0.5,0.5,0.6000000000000001,0.5,1.0,0.8000000000000002
19800,0.2857142857142857,0.4896073903002309,0.625,0.5,0.6000000000000001,0.5,0.5,0.4
8500,0.2857142857142857,0.023094688221709004,0.625,1.0,0.6000000000000001,1.0,0.5,0.4
130000,0.8571428571428571,0.9999999999999999,1.0,0.5,0.6000000000000001,0.0,1.0,1.0
8500,0.0,0.4110854503464203,0.5,0.5,0.6000000000000001,1.0,1.0,0.0
4500,0.0,0.023094688221709004,0.375,1.0,0.6000000000000001,0.5,0.5,0.0
9000,0.2857142857142857,0.27251732101616627,0.625,1.0,0.6000000000000001,1.0,0.5,0.4
13000,0.0,0.3418013856812933,0.625,0.5,0.6000000000000001,0.5,1.0,0.0
18000,0.2857142857142857,0.4110854503464203,0.5,1.0,0.6000000000000001,1.0,0.5,0.4
26000,0.5714285714285714,0.8267898383371823,0.5,0.5,0.6000000000000001,0.5,0.5,0.8000000000000002
17000,0.0,0.21247113163972287,0.625,1.0,0.6000000000000001,0.0,0.5,0.0
9000,0.2857142857142857,0.3279445727482679,0.375,1.0,0.6000000000000001,1.0,0.5,0.4
8000,0.0,0.20323325635103925,0.25,1.0,0.6000000000000001,1.0,0.5,0.0
10000,0.2857142857142857,0.27251732101616627,1.0,1.0,0.6000000000000001,1.0,0.5,0.4
12000,0.2857142857142857,0.5034642032332562,0.375,1.0,0.6000000000000001,1.0,0.5,0.4
14000,0.2857142857142857,0.5958429561200923,0.625,1.0,0.6000000000000001,1.0,0.5,0.4
25000,0.2857142857142857,0.6882217090069284,0.25,1.0,0.6000000000000001,0.5,0.5,0.4
22000,0.2857142857142857,0.5496535796766743,0.75,1.0,0.6000000000000001,0.0,0.5,0.4
45000,0.8571428571428571,0.9999999999999999,0.625,1.0,0.6000000000000001,0.5,0.5,1.0
20000,0.5714285714285714,0.9191685912240184,0.375,0.5,0.6000000000000001,0.5,0.5,0.8000000000000002
16000,0.2857142857142857,0.3648960739030023,0.5,1.0,0.6000000000000001,1.0,0.5,0.4
35000,0.5714285714285714,0.45727482678983833,0.625,0.5,0.6000000000000001,0.5,0.5,0.8000000000000002
15000,0.2857142857142857,0.5496535796766743,0.5,1.0,0.6000000000000001,1.0,0.5,0.4
5500,0.0,0.18013856812933027,0.375,1.0,0.6000000000000001,1.0,0.5,0.0
35000,0.5714285714285714,0.5727482678983833,0.75,0.5,0.6000000000000001,1.0,0.0,0.4
14000,0.0,0.3187066974595843,0.875,0.5,0.6000000000000001,0.5,0.5,0.0
25000,0.2857142857142857,0.5034642032332562,0.375,1.0,0.6000000000000001,0.0,0.5,0.4
36000,0.8571428571428571,0.9422632794457274,0.375,1.0,0.6000000000000001,0.5,0.5,0.4
20000,0.2857142857142857,0.6549653579676674,0.75,1.0,0.6000000000000001,0.5,1.0,0.4
30000,0.5714285714285714,0.7806004618937644,0.625,0.5,0.6000000000000001,0.0,1.0,0.8000000000000002
12000,0.2857142857142857,0.5219399538106235,0.5,1.0,0.6000000000000001,0.5,1.0,0.4
16000,0.2857142857142857,0.45727482678983833,0.5,1.0,0.6000000000000001,0.5,0.5,0.4
13000,0.2857142857142857,0.5311778290993071,0.625,1.0,0.6000000000000001,1.0,0.0,0.4
22000,0.5714285714285714,0.9999999999999999,0.625,0.5,0.6000000000000001,0.0,0.5,0.4
15000,0.0,0.20323325635103925,0.375,1.0,0.6000000000000001,1.0,1.0,0.0
14000,0.5714285714285714,0.7066974595842955,0.5,1.0,0.6000000000000001,1.0,0.5,0.4
8000,0.2857142857142857,0.45727482678983833,0.5,1.0,0.6000000000000001,0.5,0.5,0.4
57000,0.5714285714285714,0.6498845265588914,1.0,0.5,0.6000000000000001,0.0,0.0,0.8000000000000002
1200,0.5714285714285714,0.9653579676674364,0.375,0.5,0.6000000000000001,0.0,0.5,0.8000000000000002
8000,0.2857142857142857,0.24942263279445726,0.75,0.5,0.6000000000000001,1.0,0.0,0.0
15000,0.5714285714285714,0.7344110854503464,0.375,1.0,0.6000000000000001,0.5,0.5,0.8000000000000002
17000,0.2857142857142857,0.5496535796766743,0.75,1.0,0.6000000000000001,0.0,0.5,0.4
12000,0.2857142857142857,0.22632794457274827,0.375,1.0,0.6000000000000001,0.0,0.5,0.4
25000,0.5714285714285714,0.5958429561200923,0.25,0.5,0.6000000000000001,0.5,0.5,0.4
13000,0.2857142857142857,0.27251732101616627,0.375,1.0,0.6000000000000001,1.0,0.5,0.0
35000,0.5714285714285714,0.7182448036951501,0.375,0.5,0.6000000000000001,0.0,0.5,0.8000000000000002
6500,0.0,0.15704387990762125,0.5,1.0,0.6000000000000001,1.0,0.5,0.0
11000,0.2857142857142857,0.5034642032332562,0.375,1.0,0.6000000000000001,1.0,0.5,0.4
25000,0.2857142857142857,0.5496535796766743,0.375,1.0,0.6000000000000001,0.5,0.5,0.4
35000,0.5714285714285714,0.9191685912240184,0.375,1.0,0.6000000000000001,0.0,1.0,0.8000000000000002
27000,0.5714285714285714,0.9999999999999999,0.625,1.0,0.6000000000000001,0.5,0.5,0.8000000000000002
18000,0.5714285714285714,0.6420323325635103,0.5,1.0,0.6000000000000001,1.0,0.5,0.8000000000000002
20000,0.5714285714285714,0.8960739030023094,0.875,1.0,0.6000000000000001,0.5,0.5,0.8000000000000002
8500,0.2857142857142857,0.05542725173210162,0.375,0.5,0.6000000000000001,1.0,0.5,0.4
14000,0.2857142857142857,0.5958429561200923,0.25,1.0,0.6000000000000001,0.5,0.5,0.4
35000,0.5714285714285714,0.7690531177829099,0.875,1.0,0.6000000000000001,1.0,0.5,0.8000000000000002
16000,0.2857142857142857,0.5196304849884527,0.625,1.0,0.6000000000000001,0.5,0.5,0.4
20000,0.5714285714285714,0.8267898383371823,0.625,1.0,0.6000000000000001,1.0,0.5,0.4
18000,0.5714285714285714,0.6420323325635103,0.375,1.0,0.6000000000000001,0.0,0.5,0.8000000000000002
140000,0.8571428571428571,0.9999999999999999,1.0,0.5,0.6000000000000001,0.5,1.0,1.0
10000,0.2857142857142857,0.4341801385681293,0.25,1.0,0.6000000000000001,1.0,0.5,0.4
12000,0.2857142857142857,0.2956120092378753,0.375,1.0,0.6000000000000001,1.0,0.5,0.4
5300,0.0,0.041570438799076216,0.625,0.5,0.6000000000000001,0.5,0.5,0.0
11000,0.2857142857142857,0.4341801385681293,0.5,0.5,0.6000000000000001,1.0,0.0,0.4
12000,0.2857142857142857,0.45727482678983833,0.375,0.5,0.6000000000000001,1.0,0.0,0.4
12000,0.2857142857142857,0.4110854503464203,0.625,0.5,0.6000000000000001,0.5,0.5,0.0
20000,0.5714285714285714,0.8267898383371823,1.0,0.5,0.6000000000000001,0.5,0.5,0.8000000000000002
13000,0.2857142857142857,0.45727482678983833,0.5,1.0,0.6000000000000001,1.0,0.5,0.4
22000,0.5714285714285714,0.8267898383371823,0.5,1.0,0.6000000000000001,0.5,0.5,0.8000000000000002
15000,0.2857142857142857,0.45727482678983833,0.5,1.0,0.6000000000000001,0.5,0.5,0.4
5400,0.0,0.20323325635103925,0.375,1.0,0.6000000000000001,1.0,0.5,0.0
16500,0.5714285714285714,0.8133949191685912,0.5,1.0,0.6000000000000001,1.0,0.5,0.8000000000000002
12000,0.2857142857142857,0.5265588914549653,0.75,0.5,0.6000000000000001,0.0,0.5,0.4
8500,0.2857142857142857,0.45727482678983833,0.5,1.0,0.6000000000000001,0.5,0.5,0.4
14000,0.2857142857142857,0.48036951501154734,0.5,0.5,0.6000000000000001,0.5,0.0,0.4
15000,0.5714285714285714,0.6882217090069284,0.5,0.5,0.6000000000000001,1.0,0.5,0.4
6000,0.2857142857142857,0.3418013856812933,0.375,1.0,0.6000000000000001,1.0,0.5,0.4
14000,0.2857142857142857,0.5034642032332562,0.25,1.0,0.6000000000000001,0.5,0.5,0.4
15000,0.2857142857142857,0.3648960739030023,0.25,1.0,0.6000000000000001,1.0,0.5,0.4
37000,0.5714285714285714,0.06466512702078521,0.375,0.5,0.6000000000000001,1.0,0.0,0.8000000000000002
6500,0.0,0.3418013856812933,0.5,1.0,0.6000000000000001,1.0,0.5,0.0
10000,0.2857142857142857,0.27251732101616627,0.5,1.0,0.6000000000000001,1.0,0.5,0.0
12000,0.2857142857142857,0.4942263279445728,0.5,1.0,0.6000000000000001,0.5,0.5,0.4
12000,0.2857142857142857,0.5034642032332562,0.625,1.0,0.6000000000000001,1.0,0.5,0.4
9000,0.2857142857142857,0.3418013856812933,0.5,1.0,0.6000000000000001,0.5,0.5,0.4
60000,0.5714285714285714,0.9999999999999999,1.0,1.0,0.6000000000000001,0.5,0.0,1.0
18000,0.2857142857142857,0.5718244803695149,0.75,0.5,0.6000000000000001,0.5,0.5,0.4
14000,0.2857142857142857,0.5080831408775981,0.5,0.5,0.6000000000000001,0.5,0.5,0.4
50000,0.5714285714285714,0.9999999999999999,0.5,0.5,0.6000000000000001,0.5,0.5,0.8000000000000002
17000,0.2857142857142857,0.45727482678983833,0.625,0.5,0.6000000000000001,0.0,0.0,0.4
9000,0.2857142857142857,0.3648960739030023,0.75,1.0,0.6000000000000001,1.0,0.5,0.4
80000,0.8571428571428571,0.9999999999999999,0.625,1.0,0.6000000000000001,0.0,0.5,1.0
7500,0.0,0.22632794457274827,0.375,1.0,0.6000000000000001,1.0,0.5,0.0
14000,0.2857142857142857,0.4341801385681293,0.875,0.5,0.6000000000000001,1.0,0.5,0.4
14000,0.2857142857142857,0.6300230946882217,0.5,1.0,0.6000000000000001,0.5,0.5,0.4
10000,0.0,0.5958429561200923,0.25,0.5,0.6000000000000001,0.0,0.5,0.0
17000,0.2857142857142857,0.5265588914549653,0.875,1.0,0.6000000000000001,0.0,0.5,0.4
6500,0.0,0.20323325635103925,0.5,0.5,0.6000000000000001,0.5,0.0,0.0
10000,0.2857142857142857,0.4235565819861432,0.625,1.0,0.6000000000000001,0.5,0.5,0.4
22000,0.5714285714285714,0.6882217090069284,0.75,1.0,0.6000000000000001,1.0,0.5,0.8000000000000002
15000,0.2857142857142857,0.5496535796766743,0.375,1.0,0.6000000000000001,1.0,0.5,0.4
12000,0.2857142857142857,0.5496535796766743,0.25,1.0,0.6000000000000001,0.5,0.5,0.4
52000,0.5714285714285714,0.9999999999999999,1.0,0.5,0.6000000000000001,0.0,1.0,0.8000000000000002
6500,0.0,0.25496535796766745,0.625,1.0,0.6000000000000001,1.0,0.5,0.0
20000,0.2857142857142857,0.6882217090069284,0.375,1.0,0.6000000000000001,0.5,0.5,0.4
25000,0.5714285714285714,0.8960739030023094,0.25,1.0,0.6000000000000001,0.5,0.5,0.8000000000000002
14000,0.5714285714285714,0.6235565819861432,0.625,1.0,0.6000000000000001,0.0,0.0,0.4
25000,0.5714285714285714,0.8267898383371823,0.375,1.0,0.6000000000000001,0.5,0.5,0.8000000000000002
12500,0.2857142857142857,0.4341801385681293,0.5,1.0,0.6000000000000001,0.5,0.5,0.4
12000,0.2857142857142857,0.3556581986143187,0.625,0.5,0.6000000000000001,1.0,0.0,0.4
10000,0.0,0.22632794457274827,0.375,1.0,0.6000000000000001,0.5,0.5,0.0
17000,0.2857142857142857,0.48036951501154734,0.625,1.0,0.6000000000000001,0.5,0.5,0.4
15500,0.0,0.27251732101616627,0.125,0.5,0.6000000000000001,0.5,0.0,0.0
65000,0.5714285714285714,0.8267898383371823,0.25,0.5,0.6000000000000001,0.5,0.5,0.8000000000000002
60000,0.5714285714285714,0.8267898383371823,1.0,0.5,0.6000000000000001,1.0,0.5,0.8000000000000002
45000,0.5714285714285714,0.8729792147806004,0.75,0.5,0.6000000000000001,0.5,1.0,0.8000000000000002
10500,0.2857142857142857,0.5034642032332562,0.625,1.0,0.6000000000000001,1.0,0.5,0.4
9000,0.2857142857142857,0.08775981524249422,0.5,1.0,0.6000000000000001,1.0,0.5,0.0
20000,0.5714285714285714,0.6420323325635103,0.625,1.0,0.6000000000000001,0.5,0.5,0.8000000000000002
20000,0.2857142857142857,0.5496535796766743,0.5,0.5,0.6000000000000001,0.5,0.0,0.4
18000,0.5714285714285714,0.7344110854503464,0.5,1.0,0.6000000000000001,0.0,0.5,0.8000000000000002
12000,0.2857142857142857,0.5265588914549653,0.5,1.0,0.6000000000000001,0.5,0.5,0.4
12000,0.2857142857142857,0.05542725173210162,0.5,1.0,0.6000000000000001,1.0,0.5,0.4
120000,0.8571428571428571,0.9999999999999999,0.375,0.5,0.6000000000000001,0.5,0.5,1.0
28000,0.5714285714285714,0.789838337182448,0.75,1.0,0.6000000000000001,0.5,0.5,0.8000000000000002
6000,0.0,0.22632794457274827,0.375,1.0,0.6000000000000001,1.0,0.5,0.0
12500,0.2857142857142857,0.5496535796766743,0.5,1.0,0.6000000000000001,1.0,0.5,0.4
31000,0.8571428571428571,0.9999999999999999,0.5,1.0,0.6000000000000001,0.5,0.5,1.0
7000,0.2857142857142857,0.3648960739030023,0.625,1.0,0.6000000000000001,0.0,0.5,0.4
22000,0.2857142857142857,0.5958429561200923,0.75,1.0,0.6000000000000001,0.5,0.5,0.4
17500,0.2857142857142857,0.6420323325635103,0.75,1.0,0.6000000000000001,0.0,0.5,0.4
14000,0.2857142857142857,0.2956120092378753,0.375,1.0,0.6000000000000001,1.0,0.5,0.4
9500,0.2857142857142857,0.04295612009237876,0.5,1.0,0.6000000000000001,1.0,0.5,0.4
7000,0.0,0.4341801385681293,0.375,1.0,0.6000000000000001,0.5,0.5,0.0
15000,0.5714285714285714,0.6882217090069284,0.625,1.0,0.6000000000000001,1.0,0.5,0.8000000000000002
15000,0.5714285714285714,0.7113163972286374,0.875,0.5,0.6000000000000001,1.0,0.5,0.4
10000,0.2857142857142857,0.060046189376443425,0.5,1.0,0.6000000000000001,1.0,0.5,0.4
14000,0.5714285714285714,0.8267898383371823,0.375,1.0,0.6000000000000001,1.0,0.5,0.4
85000,0.8571428571428571,0.9999999999999999,0.5,0.5,0.6000000000000001,0.5,0.5,1.0
5500,0.0,0.22632794457274827,0.25,1.0,0.6000000000000001,1.0,0.5,0.0
14000,0.2857142857142857,0.3648960739030023,0.25,1.0,0.6000000000000001,0.5,0.5,0.4
10000,0.2857142857142857,0.3648960739030023,0.375,1.0,0.6000000000000001,0.5,0.5,0.4
10000,0.2857142857142857,0.5958429561200923,0.5,1.0,0.6000000000000001,1.0,0.5,0.4
13000,0.2857142857142857,0.27251732101616627,0.5,1.0,0.6000000000000001,1.0,0.5,0.4
20000,0.5714285714285714,0.45727482678983833,0.5,1.0,0.6000000000000001,1.0,0.5,0.8000000000000002
25000,0.5714285714285714,0.45727482678983833,0.375,0.5,0.6000000000000001,0.5,0.5,0.8000000000000002
7500,0.0,0.22632794457274827,0.5,1.0,0.6000000000000001,0.5,0.5,0.0
200000,0.0,0.9999999999999999,0.25,1.0,0.6000000000000001,1.0,0.5,1.0
12000,0.2857142857142857,0.5034642032332562,0.5,0.5,0.6000000000000001,1.0,0.5,0.4
9500,0.2857142857142857,0.5034642032332562,0.25,0.5,0.6000000000000001,1.0,0.5,0.4
12000,0.2857142857142857,0.08775981524249422,0.375,0.5,0.6000000000000001,1.0,0.0,0.4
10000,0.2857142857142857,0.8267898383371823,0.5,1.0,0.6000000000000001,1.0,1.0,0.4
8000,0.2857142857142857,0.08314087759815242,0.375,1.0,0.6000000000000001,0.0,0.5,0.4
16000,0.5714285714285714,0.6189376443418013,0.375,1.0,0.6000000000000001,1.0,0.5,0.4
12333,0.2857142857142857,0.5496535796766743,0.25,1.0,0.6000000000000001,1.0,0.5,0.4
9500,0.0,0.18013856812933027,0.625,0.5,0.6000000000000001,1.0,0.0,0.0
16000,0.2857142857142857,0.5496535796766743,0.25,1.0,0.6000000000000001,0.5,0.5,0.4
20000,0.5714285714285714,0.6420323325635103,0.75,1.0,0.6000000000000001,0.5,0.5,0.8000000000000002
14000,0.5714285714285714,0.5958429561200923,0.5,0.5,0.6000000000000001,1.0,0.0,0.8000000000000002
7500,0.0,0.18013856812933027,0.5,0.5,0.6000000000000001,1.0,0.5,0.0
13900,0.0,0.2956120092378753,0.375,1.0,0.6000000000000001,1.0,0.5,0.0
5500,0.0,0.22632794457274827,0.5,1.0,0.6000000000000001,1.0,0.0,0.0
9000,0.2857142857142857,0.39953810623556585,0.75,1.0,0.6000000000000001,0.5,0.5,0.4
4700,0.0,0.38799076212471134,0.625,1.0,0.6000000000000001,1.0,0.5,0.4
30000,0.5714285714285714,0.7944572748267897,1.0,1.0,0.6000000000000001,0.5,0.5,0.8000000000000002
16500,0.5714285714285714,0.6882217090069284,0.5,0.5,0.6000000000000001,0.5,0.0,0.8000000000000002
24000,0.5714285714285714,0.7344110854503464,0.75,0.5,0.6000000000000001,0.5,0.5,0.8000000000000002
9500,0.2857142857142857,0.4110854503464203,0.375,1.0,0.6000000000000001,1.0,0.5,0.4
12000,0.2857142857142857,0.4226327944572748,0.5,1.0,0.6000000000000001,0.5,0.5,0.4
15000,0.2857142857142857,0.6882217090069284,0.5,1.0,0.6000000000000001,1.0,0.5,0.4
22500,0.5714285714285714,0.7344110854503464,0.375,0.5,0.6000000000000001,0.5,1.0,0.8000000000000002
32000,0.5714285714285714,0.5958429561200923,0.5,0.5,0.6000000000000001,0.5,0.0,0.8000000000000002
10000,0.2857142857142857,0.5496535796766743,0.25,1.0,0.6000000000000001,0.5,0.5,0.4
13000,0.2857142857142857,0.05681293302540416,0.375,1.0,0.6000000000000001,0.5,0.5,0.4
7000,0.2857142857142857,0.4341801385681293,0.25,1.0,0.6000000000000001,1.0,1.0,0.4
12000,0.5714285714285714,0.5496535796766743,0.625,1.0,0.6000000000000001,0.5,0.5,0.8000000000000002
7500,0.2857142857142857,0.4341801385681293,0.375,1.0,0.6000000000000001,1.0,0.5,0.4
15000,0.2857142857142857,0.5011547344110854,0.75,1.0,0.6000000000000001,0.5,0.5,0.4
8000,0.0,0.18013856812933027,0.625,1.0,0.6000000000000001,1.0,0.5,0.0
25000,0.5714285714285714,0.9999999999999999,0.75,1.0,0.6000000000000001,0.5,1.0,0.8000000000000002
26000,0.5714285714285714,0.6651270207852193,0.75,1.0,0.6000000000000001,0.5,0.5,0.4
15000,0.5714285714285714,0.08406466512702078,0.5,1.0,0.6000000000000001,0.5,0.5,0.8000000000000002
3000,0.0,0.03233256351039261,0.25,1.0,0.6000000000000001,0.5,0.5,0.0
12500,0.2857142857142857,0.602771362586605,0.25,1.0,0.6000000000000001,0.5,0.5,0.4
42000,0.5714285714285714,0.7344110854503464,0.5,0.5,0.6000000000000001,0.5,0.5,0.8000000000000002
20000,0.2857142857142857,0.6651270207852193,0.5,1.0,0.6000000000000001,0.5,0.5,0.4
40000,0.5714285714285714,0.8729792147806004,0.5,0.5,0.6000000000000001,0.5,0.5,0.8000000000000002
45000,0.5714285714285714,0.9999999999999999,0.5,0.5,0.6000000000000001,0.5,0.5,0.8000000000000002
8500,0.0,0.20323325635103925,0.25,1.0,0.6000000000000001,1.0,0.5,0.4
15000,0.2857142857142857,0.45727482678983833,0.75,1.0,0.6000000000000001,0.5,0.5,0.4
